Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,fbref_id,90s_shooting_dup,Gls_shooting_dup,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting_dup,PKatt_shooting_dup,fbref_id_shooting_dup,90s_passing_dup,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing_dup,A-xAG,KP,1/3,PPA,CrsPA,fbref_id_passing_dup,90s_possession_dup,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att_possession_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession_dup,PrgDist_possession_dup,1/3_possession_dup,CPA,Mis,Dis,Rec,fbref_id_possession_dup,90s_defense_dup,Tkl,TklW,Def 3rd_defense_dup,Mid 3rd_defense_dup,Att 3rd_defense_dup,Tkl.1,Att_defense_dup,Tkl%,Lost,Blocks,Sh_defense_dup,Pass,Int,Tkl+Int,Clr,Err,fbref_id_defense_dup,stint_id
Rodri,es ESP,MF,Manchester City,29,1996,21,17,1511,16.8,1,0,1,1,0,0,3,0,0.06,0.0,0.06,0.06,0.06,6434f10d,16.8,1,16,3,18.8,0.95,0.18,0.06,0.33,0,0,6434f10d,16.8,,,,,,,,,,,,,,,0,,,,,,6434f10d,16.8,,,,,,,,,,,,,,,,,,,,,6434f10d,16.8,,25,,,,,,,,,,,12,,,,6434f10d,Rodri__Manchester City
Robin Roefs,nl NED,GK,Sunderland,22,2003,35,35,3150,35.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,349fa918,35.0,0,0,0,,0.0,0.0,,,0,0,349fa918,35.0,,,,,,,,,,,,,,,0,,,,,,349fa918,35.0,,,,,,,,,,,,,,,,,,,,,349fa918,35.0,,0,,,,,,,,,,,0,,,,349fa918,Robin Roefs__Sunderland
Morgan Rogers,eng ENG,MF,Aston Villa,23,2002,37,37,3280,36.4,10,6,16,10,0,0,7,0,0.27,0.16,0.44,0.27,0.44,2e5915f1,36.4,10,84,32,38.1,2.3,0.88,0.12,0.31,0,0,2e5915f1,36.4,,,,,,,,,,,,,,,6,,,,,,2e5915f1,36.4,,,,,,,,,,,,,,,,,,,,,2e5915f1,36.4,,23,,,,,,,,,,,13,,,,2e5915f1,Morgan Rogers__Aston Villa
Merlin Röhl,de GER,MF,Everton,23,2002,16,6,682,7.6,1,0,1,1,0,0,0,0,0.13,0.0,0.13,0.13,0.13,1f2c7b55,7.6,1,11,1,9.1,1.45,0.13,0.09,1.0,0,0,1f2c7b55,7.6,,,,,,,,,,,,,,,0,,,,,,1f2c7b55,7.6,,,,,,,,,,,,,,,,,,,,,1f2c7b55,7.6,,13,,,,,,,,,,,4,,,,1f2c7b55,Merlin Röhl__Everton
Cristian Romero,ar ARG,DF,Tottenham,27,1998,23,22,1868,20.8,4,1,5,4,0,0,11,2,0.19,0.05,0.24,0.19,0.24,a3d94a58,20.8,4,17,6,35.3,0.82,0.29,0.24,0.67,0,0,a3d94a58,20.8,,,,,,,,,,,,,,,1,,,,,,a3d94a58,20.8,,,,,,,,,,,,,,,,,,,,,a3d94a58,20.8,,30,,,,,,,,,,,31,,,,a3d94a58,Cristian Romero__Tottenham
Georginio Rutter,fr FRA,MFFW,Brighton,23,2002,32,20,1786,19.8,3,3,6,3,0,0,2,0,0.15,0.15,0.3,0.15,0.3,c64c01fc,19.8,3,42,14,33.3,2.12,0.71,0.07,0.21,0,0,c64c01fc,19.8,,,,,,,,,,,,,,,3,,,,,,c64c01fc,19.8,,,,,,,,,,,,,,,,,,,,,c64c01fc,19.8,,19,,,,,,,,,,,11,,,,c64c01fc,Georginio Rutter__Brighton
José Sá,pt POR,GK,Wolves,32,1993,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,903b6e8b,23.0,0,0,0,,0.0,0.0,,,0,0,903b6e8b,23.0,,,,,,,,,,,,,,,0,,,,,,903b6e8b,23.0,,,,,,,,,,,,,,,,,,,,,903b6e8b,23.0,,0,,,,,,,,,,,0,,,,903b6e8b,José Sá__Wolves
Noah Sadiki,cd COD,MF,Sunderland,20,2004,33,33,2889,32.1,0,1,1,0,0,0,9,0,0.0,0.03,0.03,0.0,0.03,645481cc,32.1,0,19,5,26.3,0.59,0.16,0.0,0.0,0,0,645481cc,32.1,,,,,,,,,,,,,,,1,,,,,,645481cc,32.1,,,,,,,,,,,,,,,,,,,,,645481cc,32.1,,26,,,,,,,,,,,33,,,,645481cc,Noah Sadiki__Sunderland
Bukayo Saka,eng ENG,FWMF,Arsenal,23,2001,31,25,2222,24.7,7,5,12,6,1,1,2,0,0.28,0.2,0.49,0.24,0.45,bc7dc64d,24.7,7,71,27,38.0,2.88,1.09,0.1,0.26,1,1,bc7dc64d,24.7,,,,,,,,,,,,,,,5,,,,,,bc7dc64d,24.7,,,,,,,,,,,,,,,,,,,,,bc7dc64d,24.7,,19,,,,,,,,,,,16,,,,bc7dc64d,Bukayo Saka__Arsenal
Mohamed Salah,eg EGY,MF,Liverpool,33,1992,27,23,2146,23.8,7,7,14,6,1,1,1,0,0.29,0.29,0.59,0.25,0.55,e342ad68,23.8,7,68,19,27.9,2.85,0.8,0.1,0.37,1,1,e342ad68,23.8,,,,,,,,,,,,,,,7,,,,,,e342ad68,23.8,,,,,,,,,,,,,,,,,,,,,e342ad68,23.8,,12,,,,,,,,,,,3,,,,e342ad68,Mohamed Salah__Liverpool
William Saliba,fr FRA,DF,Arsenal,24,2001,31,30,2614,29.0,1,0,1,1,0,0,2,0,0.03,0.0,0.03,0.03,0.03,972aeb2a,29.0,1,5,1,20.0,0.17,0.03,0.2,1.0,0,0,972aeb2a,29.0,,,,,,,,,,,,,,,0,,,,,,972aeb2a,29.0,,,,,,,,,,,,,,,,,,,,,972aeb2a,29.0,,23,,,,,,,,,,,15,,,,972aeb2a,William Saliba__Arsenal
Robert Sánchez,es ESP,GK,Chelsea,27,1997,35,35,3039,33.8,0,1,1,0,0,0,3,1,0.0,0.03,0.03,0.0,0.03,6a713852,33.8,0,0,0,,0.0,0.0,,,0,0,6a713852,33.8,,,,,,,,,,,,,,,1,,,,,,6a713852,33.8,,,,,,,,,,,,,,,,,,,,,6a713852,33.8,,0,,,,,,,,,,,1,,,,6a713852,Robert Sánchez__Chelsea
Jadon Sancho,eng ENG,MF,Aston Villa,25,2000,23,9,876,9.7,0,2,2,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,dbf053da,9.7,0,10,3,30.0,1.03,0.31,0.0,0.0,0,0,dbf053da,9.7,,,,,,,,,,,,,,,2,,,,,,dbf053da,9.7,,,,,,,,,,,,,,,,,,,,,dbf053da,9.7,,2,,,,,,,,,,,2,,,,dbf053da,Jadon Sancho__Aston Villa
Ibrahim Sangaré,ci CIV,MF,Nottingham,27,1997,28,25,2075,23.1,2,2,4,2,0,0,5,0,0.09,0.09,0.17,0.09,0.17,bced0375,23.1,2,16,5,31.3,0.69,0.22,0.13,0.4,0,0,bced0375,23.1,,,,,,,,,,,,,,,2,,,,,,bced0375,23.1,,,,,,,,,,,,,,,,,,,,,bced0375,23.1,,32,,,,,,,,,,,22,,,,bced0375,Ibrahim Sangaré__Nottingham
Andrey Santos,br BRA,MF,Chelsea,21,2004,27,13,1260,14.0,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,dd745366,14.0,1,11,2,18.2,0.79,0.14,0.09,0.5,0,0,dd745366,14.0,,,,,,,,,,,,,,,0,,,,,,dd745366,14.0,,,,,,,,,,,,,,,,,,,,,dd745366,14.0,,21,,,,,,,,,,,18,,,,dd745366,Andrey Santos__Chelsea
Ismaila Sarr,sn SEN,MF,Crystal Palace,27,1998,28,24,2174,24.2,9,1,10,6,3,3,2,0,0.37,0.04,0.41,0.25,0.29,bfdb33aa,24.2,9,48,21,43.8,1.99,0.87,0.19,0.43,3,3,bfdb33aa,24.2,,,,,,,,,,,,,,,1,,,,,,bfdb33aa,24.2,,,,,,,,,,,,,,,,,,,,,bfdb33aa,24.2,,9,,,,,,,,,,,7,,,,bfdb33aa,Ismaila Sarr__Crystal Palace
Sávio,br BRA,MF,Manchester City,21,2004,24,7,833,9.3,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,fe6e7156,9.3,1,20,11,55.0,2.16,1.19,0.05,0.09,0,0,fe6e7156,9.3,,,,,,,,,,,,,,,1,,,,,,fe6e7156,9.3,,,,,,,,,,,,,,,,,,,,,fe6e7156,9.3,,5,,,,,,,,,,,5,,,,fe6e7156,Sávio__Manchester City
Nicolò Savona,it ITA,DF,Nottingham,22,2003,14,11,1028,11.4,2,0,2,2,0,0,2,0,0.18,0.0,0.18,0.18,0.18,e041497d,11.4,2,5,3,60.0,0.44,0.26,0.4,0.67,0,0,e041497d,11.4,,,,,,,,,,,,,,,0,,,,,,e041497d,11.4,,,,,,,,,,,,,,,,,,,,,e041497d,11.4,,12,,,,,,,,,,,5,,,,e041497d,Nicolò Savona__Nottingham
Oliver Scarles,eng ENG,DFMF,West Ham,19,2005,13,9,659,7.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,242e5e6d,7.3,0,3,0,0.0,0.41,0.0,0.0,,0,0,242e5e6d,7.3,,,,,,,,,,,,,,,0,,,,,,242e5e6d,7.3,,,,,,,,,,,,,,,,,,,,,242e5e6d,7.3,,19,,,,,,,,,,,13,,,,242e5e6d,Oliver Scarles__West Ham
Kevin Schade,de GER,MFFW,Brentford,23,2001,35,32,2745,30.5,8,3,11,8,0,1,6,1,0.26,0.1,0.36,0.26,0.36,52afb588,30.5,8,57,24,42.1,1.87,0.79,0.14,0.33,0,1,52afb588,30.5,,,,,,,,,,,,,,,3,,,,,,52afb588,30.5,,,,,,,,,,,,,,,,,,,,,52afb588,30.5,,27,,,,,,,,,,,19,,,,52afb588,Kevin Schade__Brentford
Fabian Schär,ch SUI,DF,Newcastle,33,1991,16,11,1091,12.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,c8aa95da,12.1,0,17,4,23.5,1.4,0.33,0.0,0.0,0,0,c8aa95da,12.1,,,,,,,,,,,,,,,0,,,,,,c8aa95da,12.1,,,,,,,,,,,,,,,,,,,,,c8aa95da,12.1,,9,,,,,,,,,,,16,,,,c8aa95da,Fabian Schär__Newcastle
Alex Scott,eng ENG,MF,Bournemouth,21,2003,37,34,2849,31.7,3,1,4,3,0,0,5,0,0.09,0.03,0.13,0.09,0.13,104d0bb8,31.7,3,44,13,29.5,1.39,0.41,0.07,0.23,0,0,104d0bb8,31.7,,,,,,,,,,,,,,,1,,,,,,104d0bb8,31.7,,,,,,,,,,,,,,,,,,,,,104d0bb8,31.7,,38,,,,,,,,,,,35,,,,104d0bb8,Alex Scott__Bournemouth
Matz Sels,be BEL,GK,Nottingham,33,1992,31,30,2668,29.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,834b5c4c,29.6,0,0,0,,0.0,0.0,,,0,0,834b5c4c,29.6,,,,,,,,,,,,,,,0,,,,,,834b5c4c,29.6,,,,,,,,,,,,,,,,,,,,,834b5c4c,29.6,,1,,,,,,,,,,,0,,,,834b5c4c,Matz Sels__Nottingham
Antoine Semenyo,gh GHA,MFFW,Manchester City,25,2000,17,17,1397,15.5,7,1,8,7,0,0,1,0,0.45,0.06,0.52,0.45,0.52,efd2ec23,15.5,7,34,14,41.2,2.19,0.9,0.21,0.5,0,0,efd2ec23,15.5,,,,,,,,,,,,,,,1,,,,,,efd2ec23,15.5,,,,,,,,,,,,,,,,,,,,,efd2ec23,15.5,,11,,,,,,,,,,,6,,,,efd2ec23,Antoine Semenyo__Manchester City
Antoine Semenyo,gh GHA,MF,Bournemouth,25,2000,20,20,1798,20.0,10,3,13,9,1,2,6,0,0.5,0.15,0.65,0.45,0.6,efd2ec23,20.0,10,49,27,55.1,2.45,1.35,0.2,0.37,1,2,efd2ec23,20.0,,,,,,,,,,,,,,,3,,,,,,efd2ec23,20.0,,,,,,,,,,,,,,,,,,,,,efd2ec23,20.0,,20,,,,,,,,,,,6,,,,efd2ec23,Antoine Semenyo__Bournemouth
Marcos Senesi,ar ARG,DF,Bournemouth,28,1997,37,37,3288,36.5,0,5,5,0,0,0,8,0,0.0,0.14,0.14,0.0,0.14,35141f4c,36.5,0,17,5,29.4,0.47,0.14,0.0,0.0,0,0,35141f4c,36.5,,,,,,,,,,,,,,,5,,,,,,35141f4c,36.5,,,,,,,,,,,,,,,,,,,,,35141f4c,36.5,,34,,,,,,,,,,,50,,,,35141f4c,Marcos Senesi__Bournemouth
Benjamin Šeško,si SVN,FW,Manchester Utd,22,2003,30,17,1643,18.3,11,1,12,11,0,0,2,0,0.6,0.05,0.66,0.6,0.66,3260690c,18.3,11,61,34,55.7,3.34,1.86,0.18,0.32,0,0,3260690c,18.3,,,,,,,,,,,,,,,1,,,,,,3260690c,18.3,,,,,,,,,,,,,,,,,,,,,3260690c,18.3,,3,,,,,,,,,,,3,,,,3260690c,Benjamin Šeško__Manchester Utd
Ryan Sessegnon,eng ENG,DFMF,Fulham,25,2000,27,20,1823,20.3,3,1,4,3,0,0,0,0,0.15,0.05,0.2,0.15,0.2,6aa3e78b,20.3,3,16,4,25.0,0.79,0.2,0.19,0.75,0,0,6aa3e78b,20.3,,,,,,,,,,,,,,,1,,,,,,6aa3e78b,20.3,,,,,,,,,,,,,,,,,,,,,6aa3e78b,20.3,,29,,,,,,,,,,,23,,,,6aa3e78b,Ryan Sessegnon__Fulham
Luke Shaw,eng ENG,DF,Manchester Utd,30,1995,38,38,3219,35.8,1,1,2,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,9c94165b,35.8,1,10,3,30.0,0.28,0.08,0.1,0.33,0,0,9c94165b,35.8,,,,,,,,,,,,,,,1,,,,,,9c94165b,35.8,,,,,,,,,,,,,,,,,,,,,9c94165b,35.8,,45,,,,,,,,,,,43,,,,9c94165b,Luke Shaw__Manchester Utd
Bernardo Silva,pt POR,MF,Manchester City,30,1994,38,34,2872,31.9,2,4,6,2,0,0,10,0,0.06,0.13,0.19,0.06,0.19,3eb22ec9,31.9,2,30,7,23.3,0.94,0.22,0.07,0.29,0,0,3eb22ec9,31.9,,,,,,,,,,,,,,,4,,,,,,3eb22ec9,31.9,,,,,,,,,,,,,,,,,,,,,3eb22ec9,31.9,,28,,,,,,,,,,,21,,,,3eb22ec9,Bernardo Silva__Manchester City
Xavi Simons,nl NED,MFFW,Tottenham,22,2003,28,19,1755,19.5,2,5,7,2,0,0,5,1,0.1,0.26,0.36,0.1,0.36,da4d670f,19.5,2,42,10,23.8,2.15,0.51,0.05,0.2,0,0,da4d670f,19.5,,,,,,,,,,,,,,,5,,,,,,da4d670f,19.5,,,,,,,,,,,,,,,,,,,,,da4d670f,19.5,,20,,,,,,,,,,,15,,,,da4d670f,Xavi Simons__Tottenham
Adam Smith,eng ENG,DF,Bournemouth,34,1991,22,14,1077,12.0,0,2,2,0,0,0,3,0,0.0,0.17,0.17,0.0,0.17,20b104bc,12.0,0,0,0,,0.0,0.0,,,0,0,20b104bc,12.0,,,,,,,,,,,,,,,2,,,,,,20b104bc,12.0,,,,,,,,,,,,,,,,,,,,,20b104bc,12.0,,12,,,,,,,,,,,10,,,,20b104bc,Adam Smith__Bournemouth
Emile Smith Rowe,eng ENG,MF,Fulham,25,2000,37,22,1923,21.4,3,0,3,3,0,0,1,0,0.14,0.0,0.14,0.14,0.14,17695062,21.4,3,36,11,30.6,1.68,0.51,0.08,0.27,0,0,17695062,21.4,,,,,,,,,,,,,,,0,,,,,,17695062,21.4,,,,,,,,,,,,,,,,,,,,,17695062,21.4,,22,,,,,,,,,,,22,,,,17695062,Emile Smith Rowe__Fulham
Dominic Solanke,eng ENG,FW,Tottenham,27,1997,15,11,1001,11.1,3,0,3,3,0,0,1,0,0.27,0.0,0.27,0.27,0.27,e77dc3b2,11.1,3,20,11,55.0,1.8,0.99,0.15,0.27,0,0,e77dc3b2,11.1,,,,,,,,,,,,,,,0,,,,,,e77dc3b2,11.1,,,,,,,,,,,,,,,,,,,,,e77dc3b2,11.1,,16,,,,,,,,,,,3,,,,e77dc3b2,Dominic Solanke__Tottenham
Tomáš Souček,cz CZE,MF,West Ham,30,1995,35,24,2200,24.4,5,0,5,5,0,0,3,1,0.2,0.0,0.2,0.2,0.2,6613c819,24.4,5,26,14,53.8,1.06,0.57,0.19,0.36,0,0,6613c819,24.4,,,,,,,,,,,,,,,0,,,,,,6613c819,24.4,,,,,,,,,,,,,,,,,,,,,6613c819,24.4,,23,,,,,,,,,,,16,,,,6613c819,Tomáš Souček__West Ham
Djed Spence,eng ENG,DFMF,Tottenham,24,2000,30,23,2056,22.8,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,9bc9a519,22.8,0,13,8,61.5,0.57,0.35,0.0,0.0,0,0,9bc9a519,22.8,,,,,,,,,,,,,,,0,,,,,,9bc9a519,22.8,,,,,,,,,,,,,,,,,,,,,9bc9a519,22.8,,25,,,,,,,,,,,15,,,,9bc9a519,Djed Spence__Tottenham
Anton Stach,de GER,MF,Leeds United,26,1998,29,28,2370,26.3,5,3,8,5,0,0,3,0,0.19,0.11,0.3,0.19,0.3,0f59a7bf,26.3,5,55,14,25.5,2.09,0.53,0.09,0.36,0,0,0f59a7bf,26.3,,,,,,,,,,,,,,,3,,,,,,0f59a7bf,26.3,,,,,,,,,,,,,,,,,,,,,0f59a7bf,26.3,,35,,,,,,,,,,,19,,,,0f59a7bf,Anton Stach__Leeds United
Jørgen Strand Larsen,no NOR,FW,Wolves,25,2000,22,14,1404,15.6,1,1,2,0,1,2,2,0,0.06,0.06,0.13,0.0,0.06,f553b2b3,15.6,1,21,7,33.3,1.35,0.45,0.05,0.14,1,2,f553b2b3,15.6,,,,,,,,,,,,,,,1,,,,,,f553b2b3,15.6,,,,,,,,,,,,,,,,,,,,,f553b2b3,15.6,,2,,,,,,,,,,,3,,,,f553b2b3,Jørgen Strand Larsen__Wolves
Jørgen Strand Larsen,no NOR,FW,Crystal Palace,25,2000,14,12,903,10.0,3,0,3,3,0,0,2,0,0.3,0.0,0.3,0.3,0.3,f553b2b3,10.0,3,23,7,30.4,2.29,0.7,0.13,0.43,0,0,f553b2b3,10.0,,,,,,,,,,,,,,,0,,,,,,f553b2b3,10.0,,,,,,,,,,,,,,,,,,,,,f553b2b3,10.0,,0,,,,,,,,,,,1,,,,f553b2b3,Jørgen Strand Larsen__Crystal Palace
Pascal Struijk,nl NED,DF,Leeds United,25,1999,34,33,2936,32.6,0,1,1,0,0,0,5,0,0.0,0.03,0.03,0.0,0.03,f4d296e4,32.6,0,31,5,16.1,0.95,0.15,0.0,0.0,0,0,f4d296e4,32.6,,,,,,,,,,,,,,,1,,,,,,f4d296e4,32.6,,,,,,,,,,,,,,,,,,,,,f4d296e4,32.6,,22,,,,,,,,,,,32,,,,f4d296e4,Pascal Struijk__Leeds United
Crysencio Summerville,nl NED,MFFW,West Ham,23,2001,31,29,2470,27.4,5,2,7,5,0,0,6,0,0.18,0.07,0.26,0.18,0.26,df04eb4b,27.4,5,54,15,27.8,1.97,0.55,0.09,0.33,0,0,df04eb4b,27.4,,,,,,,,,,,,,,,2,,,,,,df04eb4b,27.4,,,,,,,,,,,,,,,,,,,,,df04eb4b,27.4,,26,,,,,,,,,,,15,,,,df04eb4b,Crysencio Summerville__West Ham
Dominik Szoboszlai,hu HUN,MFDF,Liverpool,24,2000,36,36,3231,35.9,6,7,13,6,0,1,8,1,0.17,0.19,0.36,0.17,0.36,934e1968,35.9,6,71,23,32.4,1.98,0.64,0.08,0.26,0,1,934e1968,35.9,,,,,,,,,,,,,,,7,,,,,,934e1968,35.9,,,,,,,,,,,,,,,,,,,,,934e1968,35.9,,32,,,,,,,,,,,29,,,,934e1968,Dominik Szoboszlai__Liverpool
Chemsdine Talbi,ma MAR,MFFW,Sunderland,20,2005,28,16,1561,17.3,4,1,5,4,0,0,0,0,0.23,0.06,0.29,0.23,0.29,47ce793b,17.3,4,25,10,40.0,1.44,0.58,0.16,0.4,0,0,47ce793b,17.3,,,,,,,,,,,,,,,1,,,,,,47ce793b,17.3,,,,,,,,,,,,,,,,,,,,,47ce793b,17.3,,6,,,,,,,,,,,3,,,,47ce793b,Chemsdine Talbi__Sunderland
Ao Tanaka,jp JPN,MF,Leeds United,26,1998,28,14,1315,14.6,2,0,2,2,0,0,1,0,0.14,0.0,0.14,0.14,0.14,1d36d6b6,14.6,2,17,5,29.4,1.16,0.34,0.12,0.4,0,0,1d36d6b6,14.6,,,,,,,,,,,,,,,0,,,,,,1d36d6b6,14.6,,,,,,,,,,,,,,,,,,,,,1d36d6b6,14.6,,15,,,,,,,,,,,21,,,,1d36d6b6,Ao Tanaka__Leeds United
James Tarkowski,eng ENG,DF,Everton,32,1992,37,37,3330,37.0,2,3,5,2,0,0,8,0,0.05,0.08,0.14,0.05,0.14,15ea812b,37.0,2,20,10,50.0,0.54,0.27,0.1,0.2,0,0,15ea812b,37.0,,,,,,,,,,,,,,,3,,,,,,15ea812b,37.0,,,,,,,,,,,,,,,,,,,,,15ea812b,37.0,,30,,,,,,,,,,,29,,,,15ea812b,James Tarkowski__Everton
Marcus Tavernier,eng ENG,MF,Bournemouth,26,1999,34,31,2731,30.3,7,4,11,5,2,2,6,0,0.23,0.13,0.36,0.16,0.3,5c0da4a4,30.3,7,70,24,34.3,2.31,0.79,0.1,0.29,2,2,5c0da4a4,30.3,,,,,,,,,,,,,,,4,,,,,,5c0da4a4,30.3,,,,,,,,,,,,,,,,,,,,,5c0da4a4,30.3,,21,,,,,,,,,,,16,,,,5c0da4a4,Marcus Tavernier__Bournemouth
Loum Tchaouna,fr FRA,MFFW,Burnley,21,2003,29,14,1272,14.1,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,a3c8b4d3,14.1,2,23,9,39.1,1.63,0.64,0.09,0.22,0,0,a3c8b4d3,14.1,,,,,,,,,,,,,,,1,,,,,,a3c8b4d3,14.1,,,,,,,,,,,,,,,,,,,,,a3c8b4d3,14.1,,9,,,,,,,,,,,2,,,,a3c8b4d3,Loum Tchaouna__Burnley
Jackson Tchatchoua,cm CMR,MFDF,Wolves,23,2001,31,19,1845,20.5,0,1,1,0,0,0,3,0,0.0,0.05,0.05,0.0,0.05,aeca7743,20.5,0,3,1,33.3,0.15,0.05,0.0,0.0,0,0,aeca7743,20.5,,,,,,,,,,,,,,,1,,,,,,aeca7743,20.5,,,,,,,,,,,,,,,,,,,,,aeca7743,20.5,,15,,,,,,,,,,,14,,,,aeca7743,Jackson Tchatchoua__Wolves
Mathys Tel,fr FRA,MFFW,Tottenham,20,2005,31,13,1349,15.0,4,1,5,4,0,0,1,0,0.27,0.07,0.33,0.27,0.33,829aa60c,15.0,4,35,8,22.9,2.34,0.53,0.11,0.5,0,0,829aa60c,15.0,,,,,,,,,,,,,,,1,,,,,,829aa60c,15.0,,,,,,,,,,,,,,,,,,,,,829aa60c,15.0,,12,,,,,,,,,,,5,,,,829aa60c,Mathys Tel__Tottenham
Kenny Tete,nl NED,DF,Fulham,29,1995,22,21,1791,19.9,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,77d7c96f,19.9,1,16,3,18.8,0.8,0.15,0.06,0.33,0,0,77d7c96f,19.9,,,,,,,,,,,,,,,0,,,,,,77d7c96f,19.9,,,,,,,,,,,,,,,,,,,,,77d7c96f,19.9,,38,,,,,,,,,,,26,,,,77d7c96f,Kenny Tete__Fulham
Igor Thiago,br BRA,FW,Brentford,24,2001,38,37,3282,36.5,22,1,23,14,8,9,7,0,0.6,0.03,0.63,0.38,0.41,dc45ac24,36.5,22,84,43,51.2,2.3,1.18,0.26,0.51,8,9,dc45ac24,36.5,,,,,,,,,,,,,,,1,,,,,,dc45ac24,36.5,,,,,,,,,,,,,,,,,,,,,dc45ac24,36.5,,21,,,,,,,,,,,12,,,,dc45ac24,Igor Thiago__Brentford
Malick Thiaw,de GER,DF,Newcastle,23,2001,35,33,2965,32.9,4,0,4,4,0,0,4,0,0.12,0.0,0.12,0.12,0.12,ff5ea0bf,32.9,4,28,14,50.0,0.85,0.42,0.14,0.29,0,0,ff5ea0bf,32.9,,,,,,,,,,,,,,,0,,,,,,ff5ea0bf,32.9,,,,,,,,,,,,,,,,,,,,,ff5ea0bf,32.9,,34,,,,,,,,,,,30,,,,ff5ea0bf,Malick Thiaw__Newcastle
Youri Tielemans,be BEL,MF,Aston Villa,28,1997,25,21,1862,20.7,0,4,4,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,56f7a928,20.7,0,24,7,29.2,1.16,0.34,0.0,0.0,0,0,56f7a928,20.7,,,,,,,,,,,,,,,4,,,,,,56f7a928,20.7,,,,,,,,,,,,,,,,,,,,,56f7a928,20.7,,39,,,,,,,,,,,16,,,,56f7a928,Youri Tielemans__Aston Villa
Jurriën Timber,nl NED,DF,Arsenal,24,2001,30,28,2454,27.3,3,5,8,3,0,0,5,0,0.11,0.18,0.29,0.11,0.29,41034650,27.3,3,25,7,28.0,0.92,0.26,0.12,0.43,0,0,41034650,27.3,,,,,,,,,,,,,,,5,,,,,,41034650,27.3,,,,,,,,,,,,,,,,,,,,,41034650,27.3,,35,,,,,,,,,,,24,,,,41034650,Jurriën Timber__Arsenal
Jean-Clair Todibo,fr FRA,DF,West Ham,25,1999,23,22,1814,20.2,0,1,1,0,0,0,5,1,0.0,0.05,0.05,0.0,0.05,88f130ed,20.2,0,2,0,0.0,0.1,0.0,0.0,,0,0,88f130ed,20.2,,,,,,,,,,,,,,,1,,,,,,88f130ed,20.2,,,,,,,,,,,,,,,,,,,,,88f130ed,20.2,,24,,,,,,,,,,,16,,,,88f130ed,Jean-Clair Todibo__West Ham
Sandro Tonali,it ITA,MF,Newcastle,25,2000,35,31,2534,28.2,0,2,2,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0db169ae,28.2,0,37,8,21.6,1.31,0.28,0.0,0.0,0,0,0db169ae,28.2,,,,,,,,,,,,,,,2,,,,,,0db169ae,28.2,,,,,,,,,,,,,,,,,,,,,0db169ae,28.2,,25,,,,,,,,,,,28,,,,0db169ae,Sandro Tonali__Newcastle
Pau Torres,es ESP,DF,Aston Villa,28,1997,21,18,1676,18.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,532e1e4f,18.6,0,9,1,11.1,0.48,0.05,0.0,0.0,0,0,532e1e4f,18.6,,,,,,,,,,,,,,,0,,,,,,532e1e4f,18.6,,,,,,,,,,,,,,,,,,,,,532e1e4f,18.6,,14,,,,,,,,,,,11,,,,532e1e4f,Pau Torres__Aston Villa
Bertrand Traoré,bf BFA,MFFW,Sunderland,29,1995,12,9,632,7.0,1,0,1,1,0,0,1,0,0.14,0.0,0.14,0.14,0.14,c47541e0,7.0,1,12,6,50.0,1.71,0.85,0.08,0.17,0,0,c47541e0,7.0,,,,,,,,,,,,,,,0,,,,,,c47541e0,7.0,,,,,,,,,,,,,,,,,,,,,c47541e0,7.0,,4,,,,,,,,,,,2,,,,c47541e0,Bertrand Traoré__Sunderland
